Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Event Id,Event Date,Event Duration
32.9687500000,263,-55947.6054687500,-38161.6445312500,-50923.2851562500,-1657.5810546875,-79321.2500000000,-44074.4765625000,-73137.1562500000,-34401.8750000000,-102070.0390625000,-98733.5234375000,-63762.6015625000,-57774.9023437500,-79688.9375000000,-51388.1367187500,-65731.7578125000,-67383.3906250000,,,
32.9726562500,263,-55983.3281250000,-38196.0312500000,-50954.7265625000,-1687.1606445313,-79341.6484375000,-44093.8945312500,-73113.8281250000,-34418.8125000000,-102070.0390625000,-98754.8906250000,-63788.9921875000,-57802.2773437500,-79710.0078125000,-51415.3203125000,-65760.8046875000,-67418.7656250000,,,
32.9765625000,263,-56005.2070312500,-38215.4257812500,-50977.8320312500,-1707.3104248047,-79368.8671875000,-44116.0156250000,-73196.8750000000,-34444.4492187500,-102070.0390625000,-98778.8203125000,-63809.1523437500,-57821.4062500000,-79730.8750000000,-51433.0507812500,-65778.7656250000,-67433.5859375000,,,
32.9804687500,263,-55985.0703125000,-38193.1210937500,-50961.0390625000,-1691.0786132813,-79363.2890625000,-44113.3867187500,-73242.3906250000,-34440.5195312500,-102070.0390625000,-98775.4609375000,-63796.5468750000,-57805.3320312500,-79722.5312500000,-51419.5312500000,-65764.4218750000,-67410.8046875000,,,
32.9843750000,263,-55957.0234375000,-38166.4140625000,-50936.3281250000,-1668.9334716797,-79345.1250000000,-44099.1406250000,-73236.3828125000,-34423.5703125000,-102070.0390625000,-98759.9609375000,-63776.5585937500,-57785.3398437500,-79706.3359375000,-51400.2695312500,-65745.5468750000,-67389.8750000000,,,
32.9882812500,263,-55951.9257812500,-38166.5117187500,-50932.5664062500,-1665.8428955078,-79337.1093750000,-44091.4882812500,-73186.9453125000,-34414.0546875000,-102070.0390625000,-98752.4765625000,-63773.6132812500,-57781.1679687500,-79700.8750000000,-51395.9492187500,-65740.4218750000,-67393.9062500000,,,
32.9921875000,263,-55983.9765625000,-38196.8320312500,-50961.0507812500,-1692.2711181641,-79349.8437500000,-44105.8203125000,-73132.2968750000,-34424.3476562500,-102070.0390625000,-98766.5546875000,-63794.8203125000,-57802.2890625000,-79717.9218750000,-51415.7226562500,-65763.3593750000,-67422.9453125000,,,
32.9960937500,263,-56008.6992187500,-38222.1914062500,-50983.8789062500,-1715.4018554688,-79375.0546875000,-44124.8398437500,-73178.9843750000,-34447.7109375000,-102070.0390625000,-98787.1796875000,-63814.7773437500,-57822.6718750000,-79737.3281250000,-51436.1992187500,-65779.8203125000,-67438.1484375000,,,
33.0000000000,264,-55995.5468750000,-38210.6210937500,-50974.0468750000,-1703.9399414063,-79375.2500000000,-44124.9101562500,-73251.0546875000,-34452.3476562500,-102070.0390625000,-98787.4140625000,-63808.9492187500,-57815.7500000000,-79733.7734375000,-51430.5195312500,-65768.9453125000,-67423.0781250000,32780,33.0000000000,0.0000000000
33.0039062500,264,-55965.8554687500,-38183.6914062500,-50945.3203125000,-1678.6676025391,-79353.1796875000,-44106.5625000000,-73240.4296875000,-34433.0859375000,-102070.0390625000,-98768.4687500000,-63788.1640625000,-57791.9726562500,-79714.3281250000,-51410.3945312500,-65748.4921875000,-67398.1015625000,,,
33.0078125000,264,-55954.8945312500,-38175.0429687500,-50935.2460937500,-1670.5152587891,-79338.9218750000,-44092.6562500000,-73173.3515625000,-34414.7968750000,-102070.0390625000,-98754.8750000000,-63778.1132812500,-57783.3710937500,-79705.9687500000,-51403.8710937500,-65742.8359375000,-67395.1484375000,,,
33.0117187500,264,-55983.9882812500,-38203.1015625000,-50964.4570312500,-1695.9458007813,-79353.1328125000,-44103.3750000000,-73139.3203125000,-34423.1210937500,-102070.0390625000,-98766.4609375000,-63797.9492187500,-57802.9375000000,-79720.9765625000,-51425.5429687500,-65767.7031250000,-67425.9062500000,,,
33.0156250000,264,-56010.5117187500,-38226.3789062500,-50991.7382812500,-1720.0378417969,-79378.4921875000,-44126.0898437500,-73180.7656250000,-34446.5898437500,-102070.0390625000,-98787.4218750000,-63818.0000000000,-57822.3437500000,-79742.0859375000,-51444.4023437500,-65787.2187500000,-67441.9531250000,,,
33.0195312500,264,-55999.6093750000,-38215.4765625000,-50982.0781250000,-1712.8709716797,-79381.7656250000,-44127.9062500000,-73242.9921875000,-34450.6328125000,-102070.0390625000,-98787.9453125000,-63810.5546875000,-57815.1015625000,-79733.9296875000,-51435.3125000000,-65773.7500000000,-67423.4140625000,,,
33.0234375000,264,-55970.6015625000,-38186.7695312500,-50954.5039062500,-1686.6252441406,-79367.6953125000,-44108.3750000000,-73263.6718750000,-34440.4101562500,-102070.0390625000,-98772.3046875000,-63791.7656250000,-57794.1250000000,-79722.4687500000,-51415.4414062500,-65754.3906250000,-67403.7734375000,,,
33.0273437500,264,-55955.9648437500,-38172.9960937500,-50940.3906250000,-1672.5837402344,-79350.1718750000,-44099.9921875000,-73216.8906250000,-34424.3476562500,-102070.0390625000,-98758.5625000000,-63778.6601562500,-57782.1289062500,-79709.0703125000,-51404.7968750000,-65743.3906250000,-67396.3828125000,,,
33.0312500000,264,-55976.6367187500,-38198.1250000000,-50958.4960937500,-1691.2247314453,-79353.8125000000,-44103.6796875000,-73143.4843750000,-34426.5156250000,-102070.0390625000,-98766.0468750000,-63793.6171875000,-57799.0898437500,-79720.4375000000,-51421.3203125000,-65763.7734375000,-67420.2109375000,,,
33.0351562500,264,-56003.4570312500,-38224.3437500000,-50981.8085937500,-1713.3455810547,-79374.3671875000,-44122.7460937500,-73184.5625000000,-34447.6992187500,-102070.0390625000,-98786.6953125000,-63812.5234375000,-57819.2773437500,-79736.8125000000,-51440.8984375000,-65783.9140625000,-67440.0781250000,,,
33.0390625000,264,-55994.3789062500,-38214.5390625000,-50974.0351562500,-1705.1932373047,-79373.6718750000,-44124.4140625000,-73242.8046875000,-34453.0273437500,-102070.0390625000,-98787.1562500000,-63808.5078125000,-57813.1328125000,-79734.2968750000,-51434.1796875000,-65777.0234375000,-67425.1953125000,,,
33.0429687500,264,-55964.9921875000,-38184.3359375000,-50946.5742187500,-1679.4949951172,-79350.5000000000,-44104.1171875000,-73237.9296875000,-34435.5546875000,-102070.0390625000,-98768.8828125000,-63786.5351562500,-57793.6875000000,-79715.6796875000,-51412.6210937500,-65753.4765625000,-67398.3593750000,,,
33.0468750000,264,-55943.4804687500,-38163.1406250000,-50925.7656250000,-1658.7247314453,-79330.6250000000,-44083.8437500000,-73196.9843750000,-34419.8085937500,-102070.0390625000,-98749.7656250000,-63773.6015625000,-57782.0820312500,-79695.3359375000,-51395.5859375000,-65738.3671875000,-67388.5468750000,,,
33.0507812500,264,-55961.9023437500,-38182.9882812500,-50943.1640625000,-1672.5229492188,-79337.3515625000,-44086.5351562500,-73123.0390625000,-34422.9726562500,-102070.0390625000,-98754.6250000000,-63788.1757812500,-57801.2695312500,-79709.2578125000,-51410.0156250000,-65756.1796875000,-67412.1328125000,,,
33.0546875000,264,-55994.6835937500,-38215.9609375000,-50973.4765625000,-1702.8570556641,-79363.6093750000,-44103.1562500000,-73122.3203125000,-34444.7304687500,-102070.0390625000,-98776.0937500000,-63814.6054687500,-57830.4453125000,-79731.3515625000,-51435.7382812500,-65780.0546875000,-67436.2578125000,,,
33.0585937500,264,-55994.0976562500,-38215.1210937500,-50972.9023437500,-1704.8038330078,-79376.8437500000,-44115.4335937500,-73204.0312500000,-34458.0898437500,-102070.0390625000,-98785.2968750000,-63815.7382812500,-57831.0312500000,-79733.9765625000,-51437.4531250000,-65777.9140625000,-67429.6406250000,,,
33.0625000000,264,-55967.7421875000,-38190.7968750000,-50949.9414062500,-1683.2791748047,-79362.9843750000,-44101.8671875000,-73228.2421875000,-34442.6484375000,-102070.0390625000,-98770.9375000000,-63794.3593750000,-57807.5117187500,-79717.1562500000,-51417.1445312500,-65754.6328125000,-67401.9375000000,,,
33.0664062500,264,-55945.9492187500,-38170.0664062500,-50927.3359375000,-1664.1881103516,-79339.3828125000,-44081.8007812500,-73176.3671875000,-34417.9726562500,-102070.0390625000,-98751.4296875000,-63772.0664062500,-57785.7070312500,-79698.1250000000,-51399.7812500000,-65735.3281250000,-67384.8359375000,,,
33.0703125000,264,-55962.5703125000,-38185.3828125000,-50940.6484375000,-1674.4211425781,-79339.0312500000,-44080.9023437500,-73119.3281250000,-34412.2890625000,-102070.0390625000,-98752.7812500000,-63778.5156250000,-57792.3984375000,-79702.2968750000,-51409.3359375000,-65747.7031250000,-67404.4531250000,,,
33.0742187500,264,-55996.9921875000,-38217.1914062500,-50972.3085937500,-1702.2121582031,-79361.3046875000,-44101.5507812500,-73140.0625000000,-34432.1953125000,-102070.0390625000,-98772.2656250000,-63800.7812500000,-57813.4843750000,-79722.6796875000,-51432.7812500000,-65774.9062500000,-67431.3593750000,,,
33.0781250000,264,-55999.0000000000,-38214.8671875000,-50973.3554687500,-1703.7574462891,-79369.9843750000,-44112.3164062500,-73206.3906250000,-34445.7539062500,-102070.0390625000,-98783.3984375000,-63804.5898437500,-57816.0039062500,-79726.1328125000,-51436.9921875000,-65779.4609375000,-67427.6093750000,,,
33.0820312500,264,-55970.8085937500,-38188.6093750000,-50949.0898437500,-1680.6630859375,-79357.6484375000,-44103.6914062500,-73252.1171875000,-34436.9414062500,-102070.0390625000,-98771.0625000000,-63786.3046875000,-57794.7343750000,-79711.4218750000,-51415.6132812500,-65759.0859375000,-67401.2187500000,,,
33.0859375000,264,-55946.4140625000,-38170.0273437500,-50930.7304687500,-1661.9249267578,-79338.3125000000,-44089.3554687500,-73237.3437500000,-34420.2617187500,-102070.0390625000,-98755.0234375000,-63766.9570312500,-57776.8125000000,-79698.0156250000,-51397.2265625000,-65740.8515625000,-67385.8359375000,,,
33.0898437500,264,-55954.4296875000,-38181.3320312500,-50939.4296875000,-1670.8437500000,-79333.5781250000,-44087.3242187500,-73156.6328125000,-34414.5898437500,-102070.0390625000,-98753.8203125000,-63773.1875000000,-57784.5625000000,-79700.9062500000,-51402.9960937500,-65750.5078125000,-67400.1328125000,,,
33.0937500000,264,-55990.7031250000,-38219.5390625000,-50977.7812500000,-1704.8038330078,-79358.8359375000,-44108.3515625000,-73161.5468750000,-34438.5351562500,-102070.0390625000,-98773.5703125000,-63800.2734375000,-57811.1132812500,-79724.9140625000,-51427.8046875000,-65776.1953125000,-67431.9296875000,,,
33.0976562500,264,-56000.4726562500,-38226.6679687500,-50986.5078125000,-1712.4694824219,-79375.6171875000,-44120.4101562500,-73242.1484375000,-34456.3515625000,-102070.0390625000,-98783.8125000000,-63809.8476562500,-57816.7812500000,-79735.3515625000,-51433.8046875000,-65781.9062500000,-67431.1250000000,,,
33.1015625000,264,-55975.4921875000,-38200.4960937500,-50963.0468750000,-1689.9714355469,-79359.2656250000,-44108.3867187500,-73258.9921875000,-34444.4726562500,-102070.0390625000,-98770.4531250000,-63792.3750000000,-57798.2031250000,-79720.8515625000,-51417.5703125000,-65764.9921875000,-67407.3125000000,33027:32779,33.1015625000:33.1015625000,0.0000000000:0.0000000000
33.1054687500,264,-55953.4687500000,-38176.3320312500,-50938.7851562500,-1667.5828857422,-79335.5625000000,-44088.4453125000,-73230.7031250000,-34422.4257812500,-102070.0390625000,-98751.1406250000,-63773.6015625000,-57777.1523437500,-79701.7031250000,-51400.2578125000,-65746.6015625000,-67388.7968750000,,,
33.1093750000,264,-55958.3632812500,-38183.6796875000,-50943.8593750000,-1669.5540771484,-79328.8828125000,-44080.4765625000,-73159.3515625000,-34410.6132812500,-102070.0390625000,-98744.4609375000,-63772.3710937500,-57779.5859375000,-79698.7187500000,-51401.7539062500,-65747.2968750000,-67399.1640625000,,,
33.1132812500,264,-55992.0546875000,-38215.6210937500,-50973.7812500000,-1696.2255859375,-79344.0156250000,-44095.8671875000,-73121.2265625000,-34422.0625000000,-102070.0390625000,-98760.4140625000,-63791.9492187500,-57800.4882812500,-79716.3359375000,-51422.6445312500,-65768.2500000000,-67424.7500000000,,,
33.1171875000,264,-56004.1132812500,-38224.2851562500,-50985.9726562500,-1706.4465332031,-79356.8281250000,-44107.1835937500,-73177.8281250000,-34437.7929687500,-102070.0390625000,-98772.1171875000,-63798.7031250000,-57809.2382812500,-79723.1875000000,-51427.6601562500,-65772.2187500000,-67425.5546875000,,,
33.1210937500,264,-55978.9140625000,-38199.2070312500,-50962.1484375000,-1684.7757568359,-79347.0625000000,-44096.4765625000,-73229.3281250000,-34431.3203125000,-102070.0390625000,-98760.7890625000,-63780.5000000000,-57791.0351562500,-79709.3203125000,-51408.7265625000,-65751.8593750000,-67398.8437500000,,,
33.1250000000,265,-55948.9921875000,-38172.1093750000,-50935.6445312500,-1661.5111083984,-79323.5390625000,-44075.5703125000,-73198.3906250000,-34412.9218750000,-102070.0390625000,-98740.5781250000,-63760.0703125000,-57770.3984375000,-79691.3593750000,-51385.4140625000,-65730.2031250000,-67375.2500000000,,,
33.1289062500,265,-55951.0625000000,-38175.3320312500,-50934.5507812500,-1662.9835205078,-79312.0546875000,-44065.3281250000,-73124.5000000000,-34403.1523437500,-102070.0390625000,-98734.5468750000,-63761.1289062500,-57774.3046875000,-79692.1250000000,-51387.2617187500,-65733.1250000000,-67384.0390625000,,,
33.1328125000,265,-55985.9687500000,-38207.2500000000,-50967.0156250000,-1690.1539306641,-79342.0000000000,-44086.8984375000,-73114.2187500000,-34423.6171875000,-102070.0390625000,-98752.9140625000,-63787.3359375000,-57803.8593750000,-79714.3671875000,-51411.3671875000,-65757.6171875000,-67413.8359375000,,,
33.1367187500,265,-56005.5000000000,-38225.2578125000,-50985.8007812500,-1707.4077148438,-79364.9453125000,-44104.6406250000,-73167.4609375000,-34444.9492187500,-102070.0390625000,-98773.1015625000,-63804.3828125000,-57821.4296875000,-79728.8437500000,-51433.1093750000,-65779.2109375000,-67428.1953125000,,,
33.1406250000,265,-55989.4726562500,-38208.2851562500,-50972.4882812500,-1693.7312011719,-79362.2968750000,-44104.3359375000,-73215.5156250000,-34446.0078125000,-102070.0390625000,-98771.4375000000,-63796.9257812500,-57813.4492187500,-79721.9609375000,-51425.5039062500,-65771.8515625000,-67411.8359375000,,,
33.1445312500,265,-55962.3046875000,-38180.9414062500,-50945.5390625000,-1668.4223632813,-79344.5312500000,-44089.1367187500,-73223.5312500000,-34430.4921875000,-102070.0390625000,-98755.2578125000,-63778.2226562500,-57793.2734375000,-79703.9140625000,-51406.3515625000,-65752.7343750000,-67391.3593750000,,,
33.1484375000,265,-55956.6953125000,-38174.6523437500,-50940.1601562500,-1661.9005126953,-79333.8125000000,-44079.6953125000,-73153.1640625000,-34417.0742187500,-102070.0390625000,-98745.6562500000,-63773.0507812500,-57790.2343750000,-79697.1640625000,-51402.6289062500,-65750.5703125000,-67393.3906250000,,,
33.1523437500,265,-55988.3046875000,-38203.8789062500,-50968.8515625000,-1687.9272460938,-79351.1015625000,-44097.2304687500,-73110.0546875000,-34428.9609375000,-102070.0390625000,-98765.5937500000,-63796.6562500000,-57813.7656250000,-79716.4218750000,-51428.6796875000,-65775.5781250000,-67425.8671875000,,,
33.1562500000,265,-56011.8125000000,-38223.6992187500,-50990.3750000000,-1707.9918212891,-79377.4062500000,-44119.8515625000,-73183.1484375000,-34453.8789062500,-102070.0390625000,-98788.4687500000,-63815.1523437500,-57830.5195312500,-79734.6875000000,-51445.4960937500,-65792.3281250000,-67442.9375000000,,,
33.1601562500,265,-55995.6054687500,-38208.6250000000,-50978.6835937500,-1695.2886962891,-79373.2343750000,-44118.8867187500,-73238.8671875000,-34454.6093750000,-102070.0390625000,-98785.5000000000,-63804.3125000000,-57815.7968750000,-79728.6640625000,-51434.4492187500,-65776.8046875000,-67422.8281250000,,,
33.1640625000,265,-55962.8046875000,-38178.3281250000,-50947.5351562500,-1670.3449707031,-79350.3593750000,-44099.8476562500,-73232.5703125000,-34433.8046875000,-102070.0390625000,-98766.1718750000,-63781.6796875000,-57790.2070312500,-79710.0937500000,-51411.2070312500,-65750.2578125000,-67396.9843750000,,,
33.1679687500,265,-55953.1171875000,-38170.7226562500,-50938.8828125000,-1661.2191162109,-79337.3984375000,-44090.4296875000,-73191.2890625000,-34420.1640625000,-102070.0390625000,-98757.1875000000,-63774.5000000000,-57783.4804687500,-79703.6718750000,-51404.7343750000,-65745.0703125000,-67398.8906250000,,,
33.1718750000,265,-55979.6171875000,-38198.8164062500,-50962.8164062500,-1683.9362792969,-79350.3203125000,-44102.3281250000,-73140.3203125000,-34427.7421875000,-102070.0390625000,-98768.4687500000,-63794.9921875000,-57804.2031250000,-79717.0937500000,-51423.5234375000,-65770.2109375000,-67427.6093750000,,,
33.1757812500,265,-56001.9335937500,-38218.8203125000,-50982.8203125000,-1703.1733398438,-79368.5000000000,-44118.8867187500,-73175.2656250000,-34450.0976562500,-102070.0390625000,-98786.1328125000,-63812.4765625000,-57822.7343750000,-79732.8359375000,-51442.5898437500,-65789.6875000000,-67441.7578125000,,,
33.1796875000,265,-55988.9140625000,-38203.9531250000,-50969.7773437500,-1692.0521240234,-79368.1015625000,-44118.4882812500,-73249.1718750000,-34453.3437500000,-102070.0390625000,-98784.4062500000,-63805.7851562500,-57813.4257812500,-79727.4921875000,-51431.3203125000,-65778.9921875000,-67424.8125000000,,,
33.1835937500,265,-55958.9335937500,-38176.5156250000,-50944.6640625000,-1665.0640869141,-79339.2031250000,-44097.6054687500,-73251.8593750000,-34436.0781250000,-102070.0390625000,-98763.3828125000,-63783.2109375000,-57788.9804687500,-79703.6718750000,-51408.6523437500,-65754.6015625000,-67397.6171875000,,,
33.1875000000,265,-55943.1406250000,-38160.9257812500,-50924.3906250000,-1649.3920898438,-79325.1953125000,-44081.2421875000,-73182.3437500000,-34415.9062500000,-102070.0390625000,-98743.7031250000,-63766.3476562500,-57774.1093750000,-79692.7578125000,-51396.4375000000,-65740.3359375000,-67384.6796875000,,,
33.1914062500,265,-55968.0585937500,-38188.8398437500,-50948.9218750000,-1671.4156494141,-79335.5390625000,-44091.3046875000,-73132.3828125000,-34422.0000000000,-102070.0390625000,-98752.5390625000,-63783.2382812500,-57792.7148437500,-79708.0390625000,-51414.4687500000,-65758.9218750000,-67409.0156250000,,,
